fila_test,id_objeto,clase,prediccion_rf,mal_clasificado_rf,es_clase_dificil,score_isolation_forest,score_lof,rank_if,rank_lof,top_if,top_lof,candidato_fuerte,candidato_interesante
4442,CSS_J014745.1+353804,EW,EW,False,False,0.40439714830761136,0.9944663166472895,3211,7073,False,False,False,False
4443,CSS_J154151.1+512557,EW,EW,False,False,0.4266883921252013,1.2973049818885858,2137,524,False,False,False,False
4444,CSS_J163607.8-081951,EW,RRc,True,False,0.365882011066922,1.0691847924313853,6830,3330,False,False,False,False
4445,CSS_J075121.0+123636,EW,EW,False,False,0.4023383814624546,1.0830958663222598,3332,2904,False,False,False,False
4446,CSS_J103625.6-013201,EA,EW,True,False,0.3999900746174155,1.003108295310461,3499,6571,False,False,False,False
4447,CSS_J122010.7-093813,EA,EW,True,False,0.38823400977511113,0.9816609533608414,4482,7729,False,False,False,False
4448,CSS_J004605.0+012948,EW,EW,False,False,0.36784737077573887,1.0388248586252917,6627,4543,False,False,False,False
4449,CSS_J165410.0+083735,EW,EW,False,False,0.37209550454538237,1.0788678155382327,6185,3044,False,False,False,False
4450,CSS_J032225.4-173137,EW,EW,False,False,0.37729321176795,1.2181163563077697,5555,921,False,False,False,False
4451,CSS_J010725.8+285522,EW,EW,False,False,0.36117112991462785,0.9870062418819374,7305,7484,False,False,False,False
4452,CSS_J224533.8+370220,EW,EW,False,False,0.3840463939771818,1.0926724122998406,4862,2656,False,False,False,False
4453,CSS_J031148.1+020408,RRab,RRab,False,False,0.502121984214213,1.0534939108271204,541,3902,False,False,False,False
4454,CSS_J090329.8+390738,EW,EW,False,False,0.4629477624624429,1.2866872615610139,1143,567,False,False,False,False
4455,CSS_J164213.0+140409,EW,EW,False,False,0.37827720677342713,0.9881722773126722,5448,7415,False,False,False,False
4456,CSS_J160534.7+033930,EW,EW,False,False,0.3694186929781611,0.9863138993335241,6462,7524,False,False,False,False
4457,CSS_J231129.9+131648,EW,EW,False,False,0.4620913788875391,1.5225056641694434,1162,117,False,True,False,False
4458,CSS_J163705.0-181108,RRab,RRab,False,False,0.4572877339608413,1.0094000410212514,1273,6157,False,False,False,False
4459,CSS_J214406.1+184504,EA,EA,False,False,0.593665631449673,1.196484438349597,142,1087,True,False,False,False
4460,CSS_J203849.8-190453,RRc,RRc,False,False,0.3682580690191378,1.10724920617712,6587,2327,False,False,False,False
4461,CSS_J213219.7+093800,EW,EW,False,False,0.36970858653319627,1.003044382686428,6425,6574,False,False,False,False
4462,CSS_J043511.7+391946,LPV,LPV,False,False,0.7084338334491218,1.0110307533351919,32,6058,True,False,False,False
4463,CSS_J232712.1+064923,EW,EW,False,False,0.44794784769968654,1.033818555181154,1476,4788,False,False,False,False
4464,CSS_J223740.6+382501,EW,EW,False,False,0.4133504797755846,1.061273241722123,2721,3611,False,False,False,False
4465,CSS_J030628.7+094801,RRab,RRab,False,False,0.4935923521618741,1.3646035849784552,632,319,False,False,False,False
4466,CSS_J212936.0+042038,EW,EW,False,False,0.39550587879255594,1.0588793075595397,3832,3695,False,False,False,False
4467,CSS_J203336.3-130234,EA,EA,False,False,0.5380484821891116,1.0741628271963355,314,3172,False,False,False,False
4468,CSS_J022528.6-044637,EW,EW,False,False,0.45784958110360463,1.2717489745786632,1255,626,False,False,False,False
4469,CSS_J112914.7+011533,RRd,RRd,False,True,0.37158513897001677,1.0347527566920627,6237,4736,False,False,False,False
4470,CSS_J050106.4+240924,EW,EW,False,False,0.4721294826898826,1.1793857797940146,976,1238,False,False,False,False
4471,CSS_J083938.7-050614,EA,EA,False,False,0.4135355810955525,1.0166709759562649,2708,5712,False,False,False,False
4472,CSS_J145015.5+544514,EW,EW,False,False,0.3537465190128929,1.0040893536539968,7867,6511,False,False,False,False
4473,CSS_J025058.1+290958,EW,EW,False,False,0.3781717963019209,1.0415682856574369,5459,4434,False,False,False,False
4474,CSS_J172212.6+260745,EW,RRc,True,False,0.4692974462998878,1.1715966160463227,1028,1324,False,False,False,False
4475,CSS_J212807.2+185232,EW,EW,False,False,0.40378682161154317,1.3084370671071892,3243,480,False,False,False,False
4476,CSS_J032841.8-040409,EW,EA,True,False,0.42351145978897414,1.0551515292728955,2266,3832,False,False,False,False
4477,CSS_J045546.7-160209,EW,EW,False,False,0.4488419001191581,1.3574604839617064,1444,339,False,False,False,False
4478,CSS_J040000.0+174517,EW,EW,False,False,0.37007885936503354,1.0040430547010641,6389,6513,False,False,False,False
4479,CSS_J065246.0+425339,EA,EA,False,False,0.4902315608014466,1.0357332783052606,677,4688,False,False,False,False
4480,CSS_J113047.2-044223,EW,EW,False,False,0.3731404443561228,1.040725035124321,6064,4457,False,False,False,False
4481,CSS_J231359.3+321707,EW,EW,False,False,0.41542042866508655,1.096659111927083,2615,2577,False,False,False,False
4482,CSS_J205109.5+015201,EW,EW,False,False,0.35343003651794325,0.9859552179648731,7891,7544,False,False,False,False
4483,CSS_J010354.4+203955,RS CVn,EW,True,True,0.5727323666716343,2.1792965724115327,191,7,False,True,False,False
4484,CSS_J013518.0-124340,RRd,EW,True,True,0.4713595357174085,1.1146506309822857,997,2184,False,False,False,False
4485,CSS_J161905.2+040631,RRc,RRc,False,False,0.3913214298417049,1.0547639794911416,4202,3847,False,False,False,False
4486,CSS_J203305.1-135803,EW,EW,False,False,0.4748142750442875,1.5251254040028912,930,114,False,True,False,False
4487,CSS_J045226.5-162530,EA,EA,False,False,0.5679405817763589,1.0531521681966727,203,3916,False,False,False,False
4488,CSS_J085513.6+462743,EA,EA,False,False,0.6082729545592646,2.169020795821454,117,9,True,True,True,True
4489,CSS_J232735.4+304553,EW,EW,False,False,0.35496312729055457,0.99668320902614,7797,6937,False,False,False,False
4490,CSS_J035010.6-143221,RRc,RRc,False,False,0.38342374692527736,1.012850599277544,4933,5929,False,False,False,False
4491,CSS_J090527.4-012457,EW,EW,False,False,0.39644382102097003,1.2782191263810305,3755,594,False,False,False,False
4492,CSS_J084429.9+363108,EW,EW,False,False,0.42361026655649014,1.365965426723365,2262,317,False,False,False,False
4493,CSS_J151432.5+161236,EW,EW,False,False,0.41174441794613104,1.2099802881231492,2811,986,False,False,False,False
4494,CSS_J232456.1+120000,EW,EW,False,False,0.380617533461307,0.985466820476279,5233,7570,False,False,False,False
4495,CSS_J171339.8+353251,RRc,RRc,False,False,0.4027492084684429,1.1107397230429699,3303,2255,False,False,False,False
4496,CSS_J051337.7+014933,EA,EA,False,False,0.45771087012536044,1.1047771338623515,1260,2381,False,False,False,False
4497,CSS_J125206.3+070613,RRd,EW,True,True,0.3573654952880085,1.147379669499384,7628,1642,False,False,False,False
4498,CSS_J105908.9+214817,EW,EW,False,False,0.38075256091095877,1.0087709917297278,5218,6208,False,False,False,False
4499,CSS_J171902.0+333822,EW,EW,False,False,0.39789115646856194,1.1120015108740884,3647,2232,False,False,False,False
4500,CSS_J011853.2+362155,EW,EW,False,False,0.3937844525677413,0.9825290236046238,3961,7695,False,False,False,False
4501,CSS_J170032.3-030459,EW,EW,False,False,0.4052755048649283,1.0978375153676707,3147,2551,False,False,False,False
4502,CSS_J231713.6-100855,RRd,RRc,True,True,0.392332609134181,1.0461450793026894,4113,4227,False,False,False,False
4503,CSS_J213849.0+160453,EA,EA,False,False,0.44880114519484604,1.0545917134690357,1448,3853,False,False,False,False
4504,CSS_J150152.4+074946,EW,EW,False,False,0.359604632631433,0.985136630107237,7464,7586,False,False,False,False
4505,CSS_J045623.7+102642,EW,EW,False,False,0.3796805307339158,0.985494413611805,5324,7568,False,False,False,False
4506,CSS_J160345.3+550607,EW,EW,False,False,0.3686229818643456,0.9821106749583903,6543,7712,False,False,False,False
4507,CSS_J164220.8+240002,EW,EW,False,False,0.37152648534961086,1.0341557447973746,6241,4769,False,False,False,False
4508,CSS_J080452.0+115726,EW,EW,False,False,0.3864134216103261,1.019175444529567,4633,5551,False,False,False,False
4509,CSS_J054247.6+035228,EA,EA,False,False,0.43974231285127746,1.0985211015656873,1696,2535,False,False,False,False
4510,CSS_J072304.2+352155,EA,EA,False,False,0.5132661468946339,1.0499379155566297,440,4062,False,False,False,False
4511,CSS_J094929.0+160130,RRc,EW,True,False,0.36057687043668124,0.9845343119447781,7366,7614,False,False,False,False
4512,CSS_J170717.2+301727,RRc,EW,True,False,0.4355960914850967,1.0253035374263786,1830,5227,False,False,False,False
4513,CSS_J220254.0+183353,EW,EW,False,False,0.3564499032526772,0.9928461612238471,7701,7149,False,False,False,False
4514,CSS_J071025.2+582756,EW,EW,False,False,0.38470196194092976,1.1533610708294924,4798,1554,False,False,False,False
4515,CSS_J021126.7+115535,RRc,RRc,False,False,0.3827229299754836,1.0266309327254954,4990,5151,False,False,False,False
4516,CSS_J180836.2+461027,EW,EW,False,False,0.40790510501177396,1.0998576919641878,3004,2506,False,False,False,False
4517,CSS_J050757.4+061659,EW,EW,False,False,0.3835306879474297,1.0715601317916095,4922,3241,False,False,False,False
4518,CSS_J030327.5+044756,EW,EW,False,False,0.3925160832010776,1.0210343356303317,4092,5454,False,False,False,False
4519,CSS_J214443.6+121407,EA,EA,False,False,0.5928486682730172,1.0433046386542413,146,4351,True,False,False,False
4520,CSS_J035007.7+291651,EW,EW,False,False,0.37121178102214175,0.9767898561711403,6276,7849,False,False,False,False
4521,CSS_J165333.9+534350,EW,EW,False,False,0.3752547471992742,1.118781792167991,5797,2099,False,False,False,False
4522,CSS_J212036.5+083923,EW,EW,False,False,0.43515062119510567,1.0725817557257187,1847,3219,False,False,False,False
4523,CSS_J110430.4+184459,EW,EW,False,False,0.396495362763034,1.0647022987306376,3749,3488,False,False,False,False
4524,CSS_J075948.5+223712,EW,EW,False,False,0.4172874920343792,1.1243549256895902,2525,1989,False,False,False,False
4525,CSS_J033614.2+275950,EW,EA,True,False,0.4722769963474072,1.0994241521134414,971,2516,False,False,False,False
4526,CSS_J161932.7+202552,RRab,EW,True,False,0.3747622842776243,1.051554240508276,5867,3992,False,False,False,False
4527,CSS_J164107.7-194002,RRab,RRc,True,False,0.3800754419493344,1.1317794112085875,5279,1867,False,False,False,False
4528,CSS_J133049.7+041738,RRc,RRc,False,False,0.4368412664467518,0.9740031827087623,1794,7906,False,False,False,False
4529,CSS_J145530.1-082221,RRab,RRab,False,False,0.4946807870368948,1.0359474611182826,619,4683,False,False,False,False
4530,CSS_J003227.2+411407,EW,EW,False,False,0.4292497851351169,1.278209677781939,2025,595,False,False,False,False
4531,CSS_J012839.7+433957,EW,EW,False,False,0.37665526528462734,0.9905095424562222,5631,7294,False,False,False,False
4532,CSS_J145942.6+300006,EA,EA,False,False,0.4281710115932203,0.9865811061798194,2070,7507,False,False,False,False
4533,CSS_J160617.8-130614,EW,EW,False,False,0.4263039575467329,1.1234706090564228,2153,2006,False,False,False,False
4534,CSS_J153018.0-112857,EW,EW,False,False,0.37553730029935695,1.0851116971558472,5755,2862,False,False,False,False
4535,CSS_J075423.0+233839,EW,EW,False,False,0.39093283390994227,0.9899095697463405,4235,7321,False,False,False,False
4536,CSS_J205404.3+023845,EW,EW,False,False,0.465763395171555,1.2232778106825621,1090,883,False,False,False,False
4537,CSS_J064235.5+422858,EW,EW,False,False,0.4263668565727618,1.0568830430122074,2149,3774,False,False,False,False
4538,CSS_J162015.0+582938,EW,EW,False,False,0.3955361647199039,1.0255343037255904,3829,5212,False,False,False,False
4539,CSS_J001528.7+424723,EW,EW,False,False,0.3664186090530384,1.0198845073826406,6774,5514,False,False,False,False
4540,CSS_J163227.0-092809,RRab,RRab,False,False,0.5722063862694582,1.7388490392894713,193,42,False,True,False,False
4541,CSS_J235858.7+214748,EA,EW,True,False,0.486182592578691,1.2750894836574824,737,610,False,False,False,False
4542,CSS_J151223.3-073806,EW,EW,False,False,0.35725985866037335,1.0901647535662773,7639,2718,False,False,False,False
4543,CSS_J074611.0+292451,RS CVn,EW,True,True,0.4644193816373196,1.456010431575723,1113,191,False,False,False,False
4544,CSS_J005042.4+373458,RRc,RRc,False,False,0.38091401701060623,1.1242553086973817,5202,1993,False,False,False,False
4545,CSS_J215104.2+211956,EW,EW,False,False,0.39338967964702437,1.1090355078025922,4000,2292,False,False,False,False
4546,CSS_J041358.6+360743,EW,EW,False,False,0.3787574359797367,1.1986269506054608,5405,1075,False,False,False,False
4547,CSS_J095755.1+053929,EW,EW,False,False,0.38641242542647386,1.0730677958904704,4634,3203,False,False,False,False
4548,CSS_J063414.9+494021,EW,EW,False,False,0.3953215415279585,1.0103306149469478,3844,6097,False,False,False,False
4549,CSS_J110920.2-174620,RRab,RRab,False,False,0.39098184166303923,1.020915483994236,4231,5460,False,False,False,False
4550,CSS_J214205.8-093800,RRc,RRc,False,False,0.38848284229297503,0.9944788783670042,4462,7072,False,False,False,False
4551,CSS_J091743.2+162106,EA,EA,False,False,0.4350176463286606,1.1214297269956952,1849,2047,False,False,False,False
4552,CSS_J061724.5+595435,EW,EW,False,False,0.3713445713052509,1.102803121183801,6264,2423,False,False,False,False
4553,CSS_J163846.8+013558,EW,EW,False,False,0.37127190573544466,1.016695265099273,6273,5710,False,False,False,False
4554,CSS_J170200.9+163132,RRab,RRab,False,False,0.42328609437681974,1.043085201643155,2270,4363,False,False,False,False
4555,CSS_J025623.0+313754,EW,RRc,True,False,0.39299066703939217,1.0211637289023483,4038,5449,False,False,False,False
4556,CSS_J104843.0+383923,EW,EW,False,False,0.48472818789111555,1.2605754616647933,760,681,False,False,False,False
4557,CSS_J005359.2-061314,RRc,RRc,False,False,0.3836772491085216,1.0197695173009822,4906,5517,False,False,False,False
4558,CSS_J204749.4-052344,EW,EW,False,False,0.37096271147385174,1.026058827464436,6302,5183,False,False,False,False
4559,CSS_J215930.6+121617,EW,EW,False,False,0.4317018977758134,1.08026570672443,1956,2989,False,False,False,False
4560,CSS_J113245.4+342031,EW,EW,False,False,0.3637455343635957,1.1849585773922606,7051,1190,False,False,False,False
4561,CSS_J030155.4+154348,EW,EW,False,False,0.4167756164853066,1.0738936126711447,2549,3180,False,False,False,False
4562,CSS_J004123.6+184606,EW,EW,False,False,0.3645925794093273,1.0976622927436446,6965,2556,False,False,False,False
4563,CSS_J032121.3-021822,EW,EW,False,False,0.370892535736563,1.0108847413940332,6315,6069,False,False,False,False
4564,CSS_J084255.6-013332,EW,EW,False,False,0.389411861128593,1.1646723419625737,4381,1419,False,False,False,False
4565,CSS_J045645.2+145605,EW,EW,False,False,0.43813993728642603,1.0479166642520417,1743,4141,False,False,False,False
4566,CSS_J180818.6+343436,EW,EW,False,False,0.4244323680857812,1.228721010821038,2221,849,False,False,False,False
4567,CSS_J234934.4+342332,EW,EW,False,False,0.4790310408846881,1.0160526112699144,849,5742,False,False,False,False
4568,CSS_J144604.1+335935,RRc,RRc,False,False,0.38005047405082326,0.9910623531567951,5283,7266,False,False,False,False
4569,CSS_J052324.4-145525,EW,EW,False,False,0.35271884987260826,1.025536604753074,7934,5211,False,False,False,False
4570,CSS_J013702.7+325125,EW,EW,False,False,0.3834001961224892,1.0039198367583988,4935,6524,False,False,False,False
4571,CSS_J210701.6+153527,EW,EW,False,False,0.4002275025198902,1.0651151975925341,3484,3477,False,False,False,False
4572,CSS_J032901.1-081043,EW,EW,False,False,0.3625056832308082,1.0631652426598577,7173,3545,False,False,False,False
4573,CSS_J225349.4+313104,EW,EW,False,False,0.4190995903696379,1.0150158627077255,2443,5797,False,False,False,False
4574,CSS_J072822.3+253553,EW,EW,False,False,0.4109856359835252,1.0621839310665613,2854,3583,False,False,False,False
4575,CSS_J152836.1+644244,RRab,RRab,False,False,0.4165434543284614,1.093308262071425,2559,2638,False,False,False,False
4576,CSS_J215423.0+181449,EW,EA,True,False,0.4534638866103564,0.9941319405361089,1350,7091,False,False,False,False
4577,CSS_J082805.5+104414,EW,EW,False,False,0.35866458434988424,0.9895155356348347,7539,7347,False,False,False,False
4578,CSS_J230434.9-013743,EA,EA,False,False,0.42402335576898487,1.0236214647376478,2242,5314,False,False,False,False
4579,CSS_J171238.6+355932,EW,EW,False,False,0.3577473661251989,0.9851336513690446,7603,7587,False,False,False,False
4580,CSS_J084341.6+210848,EW,EW,False,False,0.4218843417447908,1.1778614984618727,2319,1258,False,False,False,False
4581,CSS_J022647.3+381935,EW,EW,False,False,0.4030425867489611,1.050320113986379,3283,4048,False,False,False,False
4582,CSS_J012216.8+410131,EW,EW,False,False,0.38432245192013903,1.0853494817328517,4835,2853,False,False,False,False
4583,CSS_J041851.7+360207,EW,EW,False,False,0.40075754723837975,1.0138594197183708,3438,5871,False,False,False,False
4584,CSS_J154013.9+294127,EW,EW,False,False,0.4604027122016637,1.247249406130814,1196,744,False,False,False,False
4585,CSS_J042104.5+180222,EW,EW,False,False,0.3713651330403365,1.0225276049795993,6258,5368,False,False,False,False
4586,CSS_J140044.7+072950,RRc,RRc,False,False,0.45200183878073974,1.004454404764029,1375,6485,False,False,False,False
4587,CSS_J044431.3+234013,EW,EW,False,False,0.3566173529939893,1.0025302865532733,7692,6608,False,False,False,False
4588,CSS_J015424.6+390419,EA,EA,False,False,0.4451154653950403,0.9906802332057651,1546,7280,False,False,False,False
4589,CSS_J212356.1+003055,EA,EA,False,False,0.5053259131286768,1.0924620209957505,508,2665,False,False,False,False
4590,CSS_J230520.5+383029,EW,EW,False,False,0.35860378512813723,1.011174325657008,7546,6047,False,False,False,False
4591,CSS_J023453.5+315345,EA,EA,False,False,0.42369294995895784,1.0656951377458208,2255,3458,False,False,False,False
4592,CSS_J124558.1+184401,RRab,RRc,True,False,0.3852521700296981,1.1319045439004423,4745,1864,False,False,False,False
4593,CSS_J162737.4+424719,EW,EW,False,False,0.36844884989037574,1.079203220641034,6558,3029,False,False,False,False
4594,CSS_J011825.0+391338,EW,EW,False,False,0.37233838773405414,1.1363646174239372,6158,1791,False,False,False,False
4595,CSS_J022802.0+075155,EW,EW,False,False,0.3746795898482028,0.9907726559161164,5878,7273,False,False,False,False
4596,CSS_J165549.2+081338,EW,EW,False,False,0.4032869239117981,1.0810910778321854,3270,2972,False,False,False,False
4597,CSS_J031446.7+333659,EA,EA,False,False,0.45917239070168786,1.0188457529036636,1222,5574,False,False,False,False
4598,CSS_J024855.1-031237,EW,EW,False,False,0.367625437546922,1.0829416911704937,6647,2912,False,False,False,False
4599,CSS_J063525.9+414103,EW,EW,False,False,0.3766238078541937,1.0286993687587556,5635,5033,False,False,False,False
4600,CSS_J224019.8+133529,EW,RRc,True,False,0.4176597685391779,1.0533626210746243,2506,3906,False,False,False,False
4601,CSS_J080758.3+214144,EW,EW,False,False,0.46813232141548144,1.0326266341792996,1048,4841,False,False,False,False
4602,CSS_J071609.5+502618,EW,EW,False,False,0.35747997814240856,0.9734174897003968,7619,7916,False,False,False,False
4603,CSS_J073726.7+435043,EW,EW,False,False,0.36423320676636306,1.000108817347162,6994,6756,False,False,False,False
4604,CSS_J011639.3-075831,EW,EW,False,False,0.39920667834664875,1.2600254922948062,3562,685,False,False,False,False
4605,CSS_J073059.2+544947,EW,EW,False,False,0.3891694714436674,1.0494721933525721,4401,4076,False,False,False,False
4606,CSS_J064535.0+561951,EW,EA,True,False,0.42018820628099374,0.9855936430848109,2397,7561,False,False,False,False
4607,CSS_J105749.7+111839,RRc,RRc,False,False,0.39243360185612747,1.0024714165341835,4103,6613,False,False,False,False
4608,CSS_J064031.3+480141,EA,EA,False,False,0.39282206610124726,1.0087036864409589,4063,6213,False,False,False,False
4609,CSS_J052756.8+035128,EW,EW,False,False,0.37527481290130416,1.076264608111893,5794,3120,False,False,False,False
4610,CSS_J213518.5-133417,RRc,EW,True,False,0.39012060568696094,1.0956795724650248,4321,2592,False,False,False,False
4611,CSS_J032017.0+241250,EW,EW,False,False,0.4184975179312978,1.012244396089105,2472,5971,False,False,False,False
4612,CSS_J052732.1+100832,EW,EW,False,False,0.3593730077960119,0.9782926775025349,7484,7830,False,False,False,False
4613,CSS_J022447.4+280244,EA,EA,False,False,0.4701435636337481,1.013781049664391,1011,5878,False,False,False,False
4614,CSS_J030146.7+300620,EW,EW,False,False,0.36375895966721494,1.089155739984013,7050,2749,False,False,False,False
4615,CSS_J035612.2+232657,EA,EA,False,False,0.4576862189940931,1.019524668232208,1261,5529,False,False,False,False
4616,CSS_J205501.8-154525,EW,EW,False,False,0.35916555733855,1.1289481805593826,7503,1911,False,False,False,False
4617,CSS_J040005.7+123542,RS CVn,EW,True,True,0.35851692248734773,1.216490155790494,7552,934,False,False,False,False
4618,CSS_J174709.1+252140,RRc,RRc,False,False,0.3944120228492703,1.1026572953230778,3917,2427,False,False,False,False
4619,CSS_J062515.7+610808,EW,EW,False,False,0.35554525305533946,1.1601960682064874,7759,1476,False,False,False,False
4620,CSS_J210918.5-155116,RRc,RRc,False,False,0.372339548480952,1.0451860182036106,6157,4272,False,False,False,False
4621,CSS_J063336.7+564914,RRc,EW,True,False,0.47188888313138966,1.0327897852761547,987,4834,False,False,False,False
4622,CSS_J110254.8+113554,RRab,RRab,False,False,0.40522893175862873,1.0412984493561708,3151,4442,False,False,False,False
4623,CSS_J173059.3+432450,EA,EA,False,False,0.5665009067501747,1.3000801649134952,206,509,False,False,False,False
4624,CSS_J113649.5+031219,EW,EW,False,False,0.36411478342541914,0.9963937624585096,7010,6958,False,False,False,False
4625,CSS_J154938.8-193007,EW,EW,False,False,0.3844253993490253,1.1197753127679346,4827,2081,False,False,False,False
4626,CSS_J055018.3-053344,EW,EW,False,False,0.4283782881621575,1.056267992854401,2057,3789,False,False,False,False
4627,CSS_J165615.0+143821,EW,EW,False,False,0.3686281995273803,1.0383532516469043,6540,4569,False,False,False,False
4628,CSS_J135540.8-111305,RRc,RRc,False,False,0.37550326036589854,1.0675823843445609,5759,3383,False,False,False,False
4629,CSS_J230320.0+221648,EW,EW,False,False,0.3548138574642312,1.012979415004404,7807,5921,False,False,False,False
4630,CSS_J121214.1+362715,RRc,EW,True,False,0.3536959421343389,0.9828733264184848,7870,7680,False,False,False,False
4631,CSS_J072800.8+384017,EW,EW,False,False,0.5000931325658862,1.113852097697293,556,2195,False,False,False,False
4632,CSS_J214419.3-190535,RRc,RRc,False,False,0.4024000931274767,1.0194809269192073,3323,5533,False,False,False,False
4633,CSS_J160315.4-074301,RS CVn,RS CVn,False,True,0.44796563657647676,1.4880769784646584,1474,149,False,True,False,False
4634,CSS_J051051.9+191115,EW,EW,False,False,0.3890550774300734,0.9821379854890429,4414,7711,False,False,False,False
4635,CSS_J223938.8+190543,EW,EW,False,False,0.3662033603728848,1.0784342288357331,6794,3054,False,False,False,False
4636,CSS_J155711.9+503000,RRc,RRc,False,False,0.3810342330121339,0.9998475587767954,5188,6772,False,False,False,False
4637,CSS_J233121.7+333443,EA,EW,True,False,0.4410708614268136,1.1933507431741792,1651,1111,False,False,False,False
4638,CSS_J013733.2+335643,EW,EW,False,False,0.3686119930531455,1.0191639898975704,6544,5552,False,False,False,False
4639,CSS_J131410.8+033322,RRc,RRc,False,False,0.3907164571262643,1.0127292139253563,4253,5932,False,False,False,False
4640,CSS_J014740.4+434845,EW,EW,False,False,0.3596885361210353,0.9727565497760512,7453,7924,False,False,False,False
4641,CSS_J092216.9+100613,EA,EA,False,False,0.49464245625820585,1.0445188319844656,620,4306,False,False,False,False
4642,CSS_J082727.6+220917,EW,EW,False,False,0.3854687237921543,1.0932713441597752,4719,2639,False,False,False,False
4643,CSS_J010256.7-065948,EA,EA,False,False,0.5083639115738575,1.0221580434592041,481,5387,False,False,False,False
4644,CSS_J064440.1+662837,RRab,RRab,False,False,0.41863986607713416,1.0278917185526215,2465,5083,False,False,False,False
4645,CSS_J085326.6-133117,LPV,LPV,False,False,0.751174872808591,0.9880145764055059,12,7425,True,False,False,False
4646,CSS_J035327.4+174447,EW,EW,False,False,0.36908766944974924,1.0585615161771202,6493,3711,False,False,False,False
4647,CSS_J002949.2-073212,RRc,RRc,False,False,0.37737030184030834,1.034109888929341,5547,4772,False,False,False,False
4648,CSS_J011718.2-075009,EW,EW,False,False,0.41710881816283674,1.0211601466486546,2533,5450,False,False,False,False
4649,CSS_J113229.6+193548,EW,EW,False,False,0.394388978608699,1.042954068727972,3920,4370,False,False,False,False
4650,CSS_J121223.3+215006,RRc,RRc,False,False,0.3888833250723497,0.9923369161720286,4429,7181,False,False,False,False
4651,CSS_J122001.9-084927,RS CVn,EW,True,True,0.4872152810301215,1.2671240023645156,719,644,False,False,False,False
4652,CSS_J044134.0+090205,EW,EW,False,False,0.3935854623035636,1.0652501724219858,3983,3473,False,False,False,False
4653,CSS_J055607.9-063556,EW,EW,False,False,0.3836565508839131,0.9953975319565191,4909,7009,False,False,False,False
4654,CSS_J022818.9+355651,EW,EW,False,False,0.36559064504089106,0.9855539112372032,6866,7563,False,False,False,False
4655,CSS_J221652.0+301402,EW,EW,False,False,0.3691348839095844,1.0115023433712387,6488,6031,False,False,False,False
4656,CSS_J161736.3+414900,EW,EW,False,False,0.3595428453723455,1.1244508692194257,7469,1986,False,False,False,False
4657,CSS_J073150.5+224421,EW,EW,False,False,0.3869417746951368,1.070917323415266,4589,3271,False,False,False,False
4658,CSS_J042946.7+201744,EW,EW,False,False,0.36636012576960875,1.002274020853562,6782,6627,False,False,False,False
4659,CSS_J040625.9+213650,EW,RRc,True,False,0.3967143438541748,1.0662551582738604,3731,3438,False,False,False,False
4660,CSS_J172520.0+203302,EW,EW,False,False,0.39114651462109445,1.038779821873772,4222,4549,False,False,False,False
4661,CSS_J165200.6-012624,EW,EW,False,False,0.41925374789998143,1.0994422158616108,2440,2514,False,False,False,False
4662,CSS_J174234.8+332322,EW,EW,False,False,0.433566386411071,1.0322296373897102,1895,4866,False,False,False,False
4663,CSS_J234419.3+324146,EW,RS CVn,True,False,0.40295872104787234,1.0820932557012999,3288,2937,False,False,False,False
4664,CSS_J212110.7-131120,EW,EW,False,False,0.39068701769439323,1.1011763654623907,4259,2469,False,False,False,False
4665,CSS_J070948.6+511157,EW,EW,False,False,0.4921391239811621,1.1171991973349935,659,2134,False,False,False,False
4666,CSS_J205839.3+004346,EW,EW,False,False,0.3684078860920666,1.0387697555040054,6567,4550,False,False,False,False
4667,CSS_J214229.6+184403,EW,EW,False,False,0.354895322719858,0.9928712339579903,7802,7148,False,False,False,False
4668,CSS_J042528.3+244021,EW,EW,False,False,0.3542930847783821,0.9712373519970716,7835,7947,False,False,False,False
4669,CSS_J074052.0+462604,EA,EA,False,False,0.48809679925717925,1.0596153803628334,703,3668,False,False,False,False
4670,CSS_J232315.3+361031,EW,EW,False,False,0.4011956521183598,1.419223786305754,3407,230,False,False,False,False
4671,CSS_J223226.2+125424,RS CVn,RS CVn,False,True,0.424339782371649,1.133419022359743,2227,1841,False,False,False,False
4672,CSS_J204859.9-115901,EW,EW,False,False,0.4637252054074991,1.0063737450051637,1129,6362,False,False,False,False
4673,CSS_J051118.3+064758,EW,EW,False,False,0.3760920324805941,1.0446218637879627,5692,4303,False,False,False,False
4674,CSS_J112702.6-092750,EW,EW,False,False,0.5424306742693548,1.1557143394591785,290,1524,False,False,False,False
4675,CSS_J035046.0-082426,EW,EW,False,False,0.3864397996560449,1.2553798943553718,4632,706,False,False,False,False
4676,CSS_J092958.2+471837,EW,EW,False,False,0.404412465375821,0.9892367747244901,3207,7366,False,False,False,False
4677,CSS_J031309.9+360811,EW,EW,False,False,0.36885625132274097,1.0054460208447265,6512,6425,False,False,False,False
4678,CSS_J045848.1+044033,EW,EW,False,False,0.38227067344808213,1.0804982296844081,5036,2985,False,False,False,False
4679,CSS_J093055.2+071742,EW,EW,False,False,0.3837404695436768,1.1400263586537378,4899,1734,False,False,False,False
4680,CSS_J035541.7+400509,EW,EW,False,False,0.45481029226143227,1.0536741301551915,1322,3891,False,False,False,False
4681,CSS_J122922.2+095042,RRc,RRc,False,False,0.38492079204162183,1.0791122580926529,4777,3035,False,False,False,False
