fila_test,id_objeto,clase,prediccion_rf,mal_clasificado_rf,es_clase_dificil,score_if_percentil_clase,score_lof_percentil_clase,n_train_clase,clase_con_base_suficiente,candidato_fuerte_por_clase,candidato_interesante_por_clase
3334,CSS_J035947.5+365246,RRc,RRc,False,False,60.7066381156317,87.47323340471092,2917,True,False,False
3335,CSS_J172650.8+255550,EW,EW,False,False,54.1374214998153,56.760251200591064,16852,True,False,False
3336,CSS_J065311.8+500623,EA,EA,False,False,36.85503685503686,9.336609336609335,2597,True,False,False
3337,CSS_J222023.0+114014,EW,EW,False,False,39.06538603620244,91.81751015884744,16852,True,False,False
3338,CSS_J212213.5+045932,EW,EW,False,False,56.81566309567787,7.923900997414111,16852,True,False,False
3339,CSS_J082822.2+374344,EW,EW,False,False,46.98928703361655,12.486147026228297,16852,True,False,False
3340,CSS_J102522.0+400437,EW,EW,False,False,98.65164388622091,94.9390469154045,16852,True,False,False
3341,CSS_J013600.3-174923,EW,EW,False,False,39.32397487994089,54.155892131510896,16852,True,False,False
3342,CSS_J094943.7+183313,EW,EW,False,False,24.76911710380495,8.921315108976726,16852,True,False,False
3343,CSS_J181843.5+351443,EW,EW,False,False,78.92500923531584,15.995567048393056,16852,True,False,False
3344,CSS_J054343.8-145034,EW,EW,False,False,48.55929072774289,33.67196158108607,16852,True,False,False
3345,CSS_J114918.5+063726,EW,RRab,True,False,85.40820096047284,97.50646472109347,16852,True,False,False
3346,CSS_J151432.3-072538,RRc,RRc,False,False,32.441113490364025,35.4389721627409,2917,True,False,False
3347,CSS_J055501.5-035104,LPV,LPV,False,False,35.63218390804598,39.08045977011494,281,True,False,False
3348,CSS_J171837.2+282906,EW,EW,False,False,14.979682305134837,11.377909124492058,16852,True,False,False
3349,CSS_J025901.3+265320,EW,EW,False,False,50.83117842630218,65.01662356852604,16852,True,False,False
3350,CSS_J132652.5+035445,RRc,RRc,False,False,91.32762312633832,65.31049250535332,2917,True,False,False
3351,CSS_J213442.8+192916,EW,EW,False,False,84.96490579977835,71.38899150350943,16852,True,False,False
3352,CSS_J230525.8+285322,EW,EW,False,False,83.8012560029553,25.581824898411526,16852,True,False,False
3353,CSS_J011629.5+442400,EW,EW,False,False,47.46952345770225,78.09383080901367,16852,True,False,False
3354,CSS_J034825.0+380551,RRc,EW,True,False,40.04282655246253,77.40899357601712,2917,True,False,False
3355,CSS_J141248.0+030740,EW,EW,False,False,33.302548947173996,43.405984484669375,16852,True,False,False
3356,CSS_J210106.3+140050,EW,EW,False,False,70.90875507942371,16.420391577391946,16852,True,False,False
3357,CSS_J123800.6-123823,EW,EW,False,False,56.05836719615811,88.21573697820465,16852,True,False,False
3358,CSS_J091211.0-151230,EW,EW,False,False,83.11784263021795,85.96231991134097,16852,True,False,False
3359,CSS_J155055.5-141640,EW,EW,False,False,71.53675655707426,89.10232729959364,16852,True,False,False
3360,CSS_J084813.8+225836,EW,EW,False,False,53.86036202438124,80.40265977096416,16852,True,False,False
3361,CSS_J173035.2+303643,EW,EW,False,False,56.07683782785371,48.55929072774289,16852,True,False,False
3362,CSS_J203208.6-032710,EW,EW,False,False,72.01699298115996,60.89767270040636,16852,True,False,False
3363,CSS_J082629.2+055144,EA,EW,True,False,93.73464373464373,92.87469287469288,2597,True,False,False
3364,CSS_J175612.7+333002,EW,EW,False,False,72.03546361285555,66.99298115995566,16852,True,False,False
3365,CSS_J140437.2-020243,EW,EW,False,False,67.1038049501293,58.422608053195425,16852,True,False,False
3366,CSS_J032325.8+010634,EA,EW,True,False,77.27272727272727,30.58968058968059,2597,True,False,False
3367,CSS_J080815.5+142451,EW,EW,False,False,85.48208348725527,34.20760990025859,16852,True,False,False
3368,CSS_J072833.4+462057,EW,EW,False,False,41.90986331732545,13.132619135574435,16852,True,False,False
3369,CSS_J215130.8+122336,EW,EW,False,False,18.13816032508312,58.976727004063534,16852,True,False,False
3370,CSS_J154059.4+044952,EW,EW,False,False,40.96786110084965,96.85999261174733,16852,True,False,False
3371,CSS_J063134.4+692854,EW,EW,False,False,19.837458441078685,27.077946065755448,16852,True,False,False
3372,CSS_J064435.5+393804,EW,EW,False,False,0.8681196896933875,19.30181012190617,16852,True,False,False
3373,CSS_J064120.4+653346,RRc,EW,True,False,84.04710920770879,78.58672376873662,2917,True,False,False
3374,CSS_J230458.8+414221,EW,EW,False,False,73.6054673069819,48.540820096047284,16852,True,False,False
3375,CSS_J094544.9+054307,EA,EW,True,False,60.44226044226044,43.980343980343974,2597,True,False,False
3376,CSS_J084054.2+393938,EA,EA,False,False,43.36609336609337,38.32923832923833,2597,True,False,False
3377,CSS_J210741.7-084244,EW,EW,False,False,34.244551163649795,56.15072035463613,16852,True,False,False
3378,CSS_J051838.7-012906,EW,EW,False,False,94.5142223864056,72.55264130033248,16852,True,False,False
3379,CSS_J050829.7+230633,EW,EW,False,False,11.507203546361286,69.54192833394902,16852,True,False,False
3380,CSS_J051159.1+032052,EW,EW,False,False,26.17288511267085,78.03841891392686,16852,True,False,False
3381,CSS_J052232.0-090826,EW,EW,False,False,98.06058367196158,99.72294052456594,16852,True,True,True
3382,CSS_J035052.7+182937,EW,RS CVn,True,False,85.85149612116734,88.10491318803103,16852,True,False,False
3383,CSS_J224821.7+321459,RS CVn,RS CVn,False,True,23.897058823529413,37.13235294117647,846,True,False,False
3384,CSS_J091136.6-013727,EA,EA,False,False,67.81326781326781,67.07616707616708,2597,True,False,False
3385,CSS_J003211.4+365823,EW,EW,False,False,43.719985223494646,54.37753971185815,16852,True,False,False
3386,CSS_J204712.8-110619,EW,EW,False,False,81.56630956778721,44.97598817879572,16852,True,False,False
3387,CSS_J082150.3+013851,EW,EW,False,False,32.50831178426302,11.821204285186553,16852,True,False,False
3388,CSS_J103009.5-133828,EW,EW,False,False,49.464351680827484,45.78869597340229,16852,True,False,False
3389,CSS_J225831.4-090753,EW,EW,False,False,88.10491318803103,64.05615072035464,16852,True,False,False
3390,CSS_J231450.3+022756,EW,EW,False,False,4.9501292944218696,11.784263021795345,16852,True,False,False
3391,CSS_J002157.4+201003,EW,EW,False,False,39.95197635759143,4.802364240857037,16852,True,False,False
3392,CSS_J234731.0+371803,EW,EW,False,False,60.971555227188766,33.98596231991134,16852,True,False,False
3393,CSS_J051907.0+062438,RS CVn,EW,True,True,70.95588235294117,67.64705882352942,846,True,False,False
3394,CSS_J174205.7+443530,EW,EW,False,False,35.11267085334319,51.82859253786479,16852,True,False,False
3395,CSS_J023120.9+142947,EW,EW,False,False,33.912079793128925,1.4961211673439232,16852,True,False,False
3396,CSS_J005325.1+421839,EW,EW,False,False,84.98337643147396,92.00221647580348,16852,True,False,False
3397,CSS_J010323.7+314331,EW,EW,False,False,22.035463612855562,29.294421869227925,16852,True,False,False
3398,CSS_J171539.3+585151,EW,EW,False,False,98.30070188400444,98.79940893978574,16852,True,True,True
3399,CSS_J042043.4+345110,EW,EW,False,False,92.31621721462874,90.15515330624308,16852,True,False,False
3400,CSS_J211016.7+123230,EW,EW,False,False,7.960842260805319,0.27705947543405984,16852,True,False,False
3401,CSS_J044205.4-170556,RRc,EW,True,False,90.47109207708779,87.68736616702355,2917,True,False,False
3402,CSS_J072218.7+444613,EA,EA,False,False,20.27027027027027,14.864864864864865,2597,True,False,False
3403,CSS_J203306.2-172049,EW,EW,False,False,21.38899150350942,15.035094200221646,16852,True,False,False
3404,CSS_J014458.1-013526,EW,EW,False,False,15.773919468045808,3.5833025489471737,16852,True,False,False
3405,CSS_J052232.0-101820,EW,RS CVn,True,False,85.92537864794976,84.65090506095308,16852,True,False,False
3406,CSS_J130720.0-113633,EW,EW,False,False,33.94902105652014,82.26819357222017,16852,True,False,False
3407,CSS_J002349.2-135352,EW,EW,False,False,87.14444033985961,77.2995936461027,16852,True,False,False
3408,CSS_J060228.7-101335,EW,EW,False,False,78.03841891392686,81.41854451422239,16852,True,False,False
3409,CSS_J020404.5+014359,EW,EW,False,False,36.66420391577392,59.75249353527891,16852,True,False,False
3410,CSS_J212802.7+112356,EW,EW,False,False,34.44772811230144,37.31067602512006,16852,True,False,False
3411,CSS_J092412.0+273029,EW,EW,False,False,17.86110084964906,42.057628370890285,16852,True,False,False
3412,CSS_J182539.3+455511,EW,EW,False,False,57.12966383450314,69.0432212781677,16852,True,False,False
3413,CSS_J035627.7+040107,EW,EW,False,False,2.271887698559291,55.20871813816033,16852,True,False,False
3414,CSS_J162524.0+283855,EW,EW,False,False,38.16032508311784,69.9852234946435,16852,True,False,False
3415,CSS_J163332.6+035851,EA,EA,False,False,13.144963144963146,10.687960687960688,2597,True,False,False
3416,CSS_J075241.4+323558,EW,EW,False,False,87.34761728851127,46.93387513852974,16852,True,False,False
3417,CSS_J005828.4+314044,EA,EA,False,False,87.46928746928747,54.42260442260442,2597,True,False,False
3418,CSS_J135659.5+035532,RS CVn,RS CVn,False,True,97.05882352941177,98.52941176470588,846,True,False,False
3419,CSS_J231119.4+311549,EW,EW,False,False,48.023642408570375,78.14924270410049,16852,True,False,False
3420,CSS_J044516.2+204321,EW,EW,False,False,71.51828592537865,6.520132988548208,16852,True,False,False
3421,CSS_J203957.1-082542,EW,EW,False,False,22.330993719985223,7.831547838936091,16852,True,False,False
3422,CSS_J024628.8+360159,EA,EA,False,False,47.2972972972973,17.32186732186732,2597,True,False,False
3423,CSS_J082728.3+123721,EW,EW,False,False,49.64905799778352,72.84817140746213,16852,True,False,False
3424,CSS_J210048.6-130200,EW,EW,False,False,13.834503140007387,71.61063908385667,16852,True,False,False
3425,CSS_J042045.1+365038,EW,EW,False,False,51.16364979682305,47.765053564831916,16852,True,False,False
3426,CSS_J075932.5+133943,EW,EW,False,False,89.89656446250461,42.31621721462874,16852,True,False,False
3427,CSS_J170837.9+401421,EW,EW,False,False,70.11451791651274,70.04063538973033,16852,True,False,False
3428,CSS_J170307.7+465619,EW,EW,False,False,18.84004432951607,20.520871813816033,16852,True,False,False
3429,CSS_J011440.7+200334,EW,EW,False,False,50.53564831917251,69.4680458071666,16852,True,False,False
3430,CSS_J231407.1+292209,EW,EW,False,False,20.908755079423717,10.121906169190986,16852,True,False,False
3431,CSS_J214011.6+233522,EW,EW,False,False,14.44403398596232,16.16180273365349,16852,True,False,False
3432,CSS_J143758.3-041336,LPV,LPV,False,False,57.47126436781609,45.97701149425287,281,True,False,False
3433,CSS_J220054.5+203311,EW,EW,False,False,35.879202068710754,54.580716660509786,16852,True,False,False
3434,CSS_J021710.2+395445,EW,EW,False,False,80.60583671961581,57.8869597340229,16852,True,False,False
3435,CSS_J164021.4+352125,EW,EW,False,False,91.89139268562985,47.96823051348356,16852,True,False,False
3436,CSS_J165523.0+494753,EW,EW,False,False,10.23272995936461,29.589951976357593,16852,True,False,False
3437,CSS_J020006.3+075620,EW,EW,False,False,28.038418913926854,4.506834133727374,16852,True,False,False
3438,CSS_J210118.1+022921,EA,EW,True,False,72.35872235872236,73.95577395577395,2597,True,False,False
3439,CSS_J082301.9+295637,EA,EA,False,False,75.92137592137593,48.28009828009828,2597,True,False,False
3440,CSS_J045427.2+114401,EW,EW,False,False,39.8042113040266,90.3029183598079,16852,True,False,False
3441,CSS_J055036.9-171757,RRc,EW,True,False,82.22698072805139,53.747323340471084,2917,True,False,False
3442,CSS_J111654.5+182114,EW,EW,False,False,95.97340229035834,96.39822681935722,16852,True,False,False
3443,CSS_J234116.3+392234,EA,EA,False,False,2.5798525798525795,0.12285012285012285,2597,True,False,False
3444,CSS_J021908.5+155646,RS CVn,RS CVn,False,True,3.308823529411765,1.4705882352941175,846,True,False,False
3445,CSS_J223720.2+332817,EA,EA,False,False,7.371007371007371,48.157248157248155,2597,True,False,False
3446,CSS_J075840.9+050255,EA,EW,True,False,94.5945945945946,88.82063882063882,2597,True,False,False
3447,CSS_J113614.7+304205,EA,EA,False,False,39.926289926289925,63.51351351351351,2597,True,False,False
3448,CSS_J080539.2+431315,EW,EW,False,False,87.16291097155523,73.43923162172146,16852,True,False,False
3449,CSS_J071732.8+331711,EW,EW,False,False,51.68082748429996,26.376062061322497,16852,True,False,False
3450,CSS_J074621.4+153425,RRc,RRc,False,False,32.54817987152035,4.925053533190578,2917,True,False,False
3451,CSS_J121723.4+012852,EW,EW,False,False,61.137790912449205,90.82009604728482,16852,True,False,False
3452,CSS_J172124.4+333356,EW,EW,False,False,54.229774658293316,68.91392685629849,16852,True,False,False
3453,CSS_J141715.0+305453,RRc,RRc,False,False,0.10706638115631692,3.1049250535331905,2917,True,False,False
3454,CSS_J232039.7+214214,EW,EW,False,False,42.463982268193575,74.27041004802363,16852,True,False,False
3455,CSS_J215449.5+162405,EW,EW,False,False,64.03768008865903,54.06353897303288,16852,True,False,False
3456,CSS_J070625.2+352523,EW,EW,False,False,93.9970446989287,84.15219800517177,16852,True,False,False
3457,CSS_J035858.0+221657,EW,EW,False,False,82.21278167713336,36.73808644255633,16852,True,False,False
3458,CSS_J035436.5-053959,EA,EA,False,False,9.950859950859952,18.796068796068795,2597,True,False,False
3459,CSS_J053013.0+114624,EW,EW,False,False,52.95530107129663,83.70890284447728,16852,True,False,False
3460,CSS_J173858.3+275129,RRab,RRab,False,False,74.11167512690355,6.345177664974619,1249,True,False,False
3461,CSS_J045227.4+215218,EW,EW,False,False,63.81603250831178,25.544883635020316,16852,True,False,False
3462,CSS_J045114.3-084725,EW,EW,False,False,17.39933505725896,87.62467676394533,16852,True,False,False
3463,CSS_J094203.6+290516,EW,RRc,True,False,53.324713705208715,58.31178426302179,16852,True,False,False
3464,CSS_J224756.6+312038,RRc,RRc,False,False,42.184154175588866,87.79443254817987,2917,True,False,False
3465,CSS_J044500.0-062055,EW,EW,False,False,83.61654968599926,30.291835980790545,16852,True,False,False
3466,CSS_J092144.8+151429,EW,EW,False,False,72.62652382711488,48.81787957148134,16852,True,False,False
3467,CSS_J032242.5+185324,EA,EA,False,False,99.14004914004913,92.13759213759214,2597,True,False,False
3468,CSS_J005436.1+333429,EA,EA,False,False,7.73955773955774,30.0982800982801,2597,True,False,False
3469,CSS_J052210.7+041943,EW,EW,False,False,59.84484669375693,4.48836350203177,16852,True,False,False
3470,CSS_J022704.8+400328,EW,EW,False,False,14.554857776135943,23.882526782415958,16852,True,False,False
3471,CSS_J221821.6+202350,EA,EA,False,False,17.936117936117938,25.429975429975432,2597,True,False,False
3472,CSS_J174000.5+315811,EA,EA,False,False,82.55528255528255,58.96805896805897,2597,True,False,False
3473,CSS_J045626.5+043242,EW,EW,False,False,74.27041004802363,84.7063169560399,16852,True,False,False
3474,CSS_J152214.2+152852,RRc,RRc,False,False,31.905781584582442,23.87580299785867,2917,True,False,False
3475,CSS_J203854.5-092702,EW,EW,False,False,66.93756926486886,45.95493165866273,16852,True,False,False
3476,CSS_J154612.8+343539,EW,EW,False,False,3.158478019948282,4.045068341337274,16852,True,False,False
3477,CSS_J150459.5-145959,EW,EW,False,False,68.9878093830809,79.36830439601034,16852,True,False,False
3478,CSS_J230147.3+321352,EW,EW,False,False,17.95345400812708,41.725157000369414,16852,True,False,False
3479,CSS_J082536.9-010458,EW,EW,False,False,38.880679719246395,36.46102696712227,16852,True,False,False
3480,CSS_J163612.1+155853,EA,EA,False,False,10.319410319410318,39.80343980343981,2597,True,False,False
3481,CSS_J042224.2+043338,EW,EW,False,False,88.8622090875508,53.76800886590322,16852,True,False,False
3482,CSS_J050321.7+063541,EW,EW,False,False,21.72146287403029,7.665312153675656,16852,True,False,False
3483,CSS_J225135.6+381228,EW,EW,False,False,38.01256002955301,19.190986331732546,16852,True,False,False
3484,CSS_J042456.7+204513,EW,EA,True,False,94.10786848910233,68.87698559290727,16852,True,False,False
3485,CSS_J154449.4-080116,RRab,RRab,False,False,60.15228426395939,82.48730964467005,1249,True,False,False
3486,CSS_J211615.7-084237,EW,EW,False,False,41.632803841891395,33.727373476172886,16852,True,False,False
3487,CSS_J230147.7-102426,EA,EA,False,False,40.04914004914005,62.039312039312044,2597,True,False,False
3488,CSS_J154043.0+243740,EW,RS CVn,True,False,88.28961950498707,91.76209826376062,16852,True,False,False
3489,CSS_J151823.7+262341,RS CVn,RS CVn,False,True,25.735294117647058,24.63235294117647,846,True,False,False
3490,CSS_J004632.4+302517,EW,EW,False,False,81.21536756557074,84.55855190247506,16852,True,False,False
3491,CSS_J130103.1-080756,EW,EW,False,False,66.14333210195788,35.03878832656076,16852,True,False,False
3492,CSS_J223005.8+252443,EA,EW,True,False,55.28255528255528,33.29238329238329,2597,True,False,False
3493,CSS_J211850.7-190935,EW,EW,False,False,41.2079793128925,36.70114517916513,16852,True,False,False
3494,CSS_J082208.7+570853,EA,EW,True,False,85.38083538083538,83.16953316953317,2597,True,False,False
3495,CSS_J092520.6+015540,RRc,RRc,False,False,74.30406852248393,62.098501070663815,2917,True,False,False
3496,CSS_J032352.5+181232,EW,EW,False,False,74.9907646841522,91.61433321019578,16852,True,False,False
3497,CSS_J084422.5-034905,EA,EA,False,False,9.45945945945946,27.395577395577398,2597,True,False,False
3498,CSS_J062220.2-092920,EW,EW,False,False,90.94939046915404,81.71407462135205,16852,True,False,False
3499,CSS_J121848.2+174946,EA,EA,False,False,21.4987714987715,41.891891891891895,2597,True,False,False
3500,CSS_J075911.2+440419,EA,EA,False,False,42.50614250614251,75.18427518427518,2597,True,False,False
3501,CSS_J163245.5+324051,RRc,RRc,False,False,40.471092077087796,62.20556745182013,2917,True,False,False
3502,CSS_J171927.6+361419,EW,EW,False,False,72.29405245659402,13.446619874399705,16852,True,False,False
3503,CSS_J090656.1-121719,EW,EW,False,False,81.91725157000369,48.39305504248245,16852,True,False,False
3504,CSS_J053621.5-132429,EW,EW,False,False,49.77835241965275,41.466568156630956,16852,True,False,False
3505,CSS_J212136.7+044432,RS CVn,EW,True,True,5.514705882352941,2.2058823529411766,846,True,False,False
3506,CSS_J205156.7-175026,EW,EW,False,False,88.27114887329147,82.48984115256742,16852,True,False,False
3507,CSS_J094708.8-093900,EW,EW,False,False,73.86405615072036,74.62135205024012,16852,True,False,False
3508,CSS_J100229.0+105949,EW,EW,False,False,50.18470631695604,14.370151459179903,16852,True,False,False
3509,CSS_J092628.4+115533,EA,EA,False,False,50.0,79.60687960687962,2597,True,False,False
3510,CSS_J075130.7+401237,EW,EW,False,False,69.76357591429627,29.71924639822682,16852,True,False,False
3511,CSS_J092043.6+183946,EW,EW,False,False,65.10897672700406,31.65866272626524,16852,True,False,False
3512,CSS_J210504.0+135106,EW,RRc,True,False,52.91835980790543,98.46693756926487,16852,True,False,False
3513,CSS_J064858.4+562609,EW,EW,False,False,8.330254894717399,68.32286664203916,16852,True,False,False
3514,CSS_J084222.2+041155,EW,RRc,True,False,59.623199113409676,51.311414850387884,16852,True,False,False
3515,CSS_J235758.8+195317,EW,EW,False,False,57.22201699298116,46.34281492427041,16852,True,False,False
3516,CSS_J123840.0+001911,EW,EW,False,False,58.09013668267454,55.929072774288876,16852,True,False,False
3517,CSS_J072854.4+325232,EW,EW,False,False,46.693756926486884,40.22903583302549,16852,True,False,False
3518,CSS_J172200.3+084950,EW,EW,False,False,38.4373845585519,35.6298485408201,16852,True,False,False
3519,CSS_J041251.7+235206,EW,EW,False,False,88.25267824159586,45.54857776135944,16852,True,False,False
3520,CSS_J172112.3+265550,LPV,RS CVn,True,False,95.40229885057471,96.55172413793103,281,True,False,False
3521,CSS_J045552.4+145543,RRab,RRab,False,False,90.86294416243655,73.85786802030458,1249,True,False,False
3522,CSS_J032135.5+294740,EA,EA,False,False,80.0982800982801,51.22850122850123,2597,True,False,False
3523,CSS_J230016.3+324208,EW,EW,False,False,93.40598448466937,66.10639083856668,16852,True,False,False
3524,CSS_J071706.6+532712,EA,EA,False,False,86.60933660933661,94.84029484029483,2597,True,False,False
3525,CSS_J081447.2+125934,EW,EW,False,False,50.57258958256372,51.03435537495382,16852,True,False,False
3526,CSS_J085459.6+080937,EW,EW,False,False,66.30956778721833,93.36904322127818,16852,True,False,False
3527,CSS_J013216.3+082957,EW,EW,False,False,56.15072035463613,42.63021795345401,16852,True,False,False
3528,CSS_J043036.4-113905,EW,EA,True,False,79.6823051348356,43.36904322127817,16852,True,False,False
3529,CSS_J022745.6+245141,EW,EW,False,False,51.34835611377909,43.57222016992981,16852,True,False,False
3530,CSS_J233821.8+200518,EW,EW,False,False,53.04765422977466,26.671592168452165,16852,True,False,False
3531,CSS_J025045.4+251253,EW,EW,False,False,34.66937569264869,29.275951237532322,16852,True,False,False
3532,CSS_J083441.9-044136,EW,EW,False,False,11.932028075360178,9.715552271887699,16852,True,False,False
3533,CSS_J080458.9+000750,EW,EW,False,False,47.765053564831916,68.1012190616919,16852,True,False,False
3534,CSS_J033936.5+083443,EW,EW,False,False,77.2811230144071,53.04765422977466,16852,True,False,False
3535,CSS_J220128.5+004712,RS CVn,RS CVn,False,True,86.02941176470588,78.30882352941177,846,True,False,False
3536,CSS_J001445.6+310402,EW,EW,False,False,7.092722571111933,7.148134466198744,16852,True,False,False
3537,CSS_J144054.4+391522,EW,EW,False,False,20.779460657554488,17.78721832286664,16852,True,False,False
3538,CSS_J045307.3+175337,EW,EW,False,False,66.60509789434799,39.878093830809014,16852,True,False,False
3539,CSS_J172144.6+543333,EW,EW,False,False,84.48466937569265,91.09715552271888,16852,True,False,False
3540,CSS_J085348.9+212928,EA,EA,False,False,57.125307125307124,42.997542997543,2597,True,False,False
3541,CSS_J212058.4+055831,RRc,RRc,False,False,58.02997858672377,37.25910064239829,2917,True,False,False
3542,CSS_J181907.8+472230,EW,EW,False,False,7.831547838936091,42.51939416328038,16852,True,False,False
3543,CSS_J062433.3+465852,EW,EW,False,False,21.130402659770965,10.657554488363502,16852,True,False,False
3544,CSS_J233201.0+435146,RRab,RRab,False,False,31.218274111675125,58.37563451776649,1249,True,False,False
3545,CSS_J204511.6-035559,EW,EW,False,False,54.71001108237902,2.8075360177318065,16852,True,False,False
3546,CSS_J234850.3+133300,EA,EA,False,False,44.840294840294845,83.29238329238329,2597,True,False,False
3547,CSS_J080638.4+011830,EW,EW,False,False,13.15108976727004,19.892870336165497,16852,True,False,False
3548,CSS_J033218.0+072239,EW,EW,False,False,52.93683043960103,17.86110084964906,16852,True,False,False
3549,CSS_J081738.6+093707,EW,EW,False,False,26.117473217584042,13.298854820834874,16852,True,False,False
3550,CSS_J163414.9+233001,EW,EW,False,False,3.084595493165866,50.29553010712966,16852,True,False,False
3551,CSS_J212338.8+015836,RRc,RRc,False,False,57.49464668094218,57.92291220556746,2917,True,False,False
3552,CSS_J053051.2+030106,EW,RS CVn,True,False,95.47469523457703,75.0092353158478,16852,True,False,False
3553,CSS_J072033.0+493153,EW,EW,False,False,79.77465829331362,12.135205024011821,16852,True,False,False
3554,CSS_J083651.6+320434,EW,EW,False,False,51.533062430735136,70.57628370890285,16852,True,False,False
3555,CSS_J204028.7-121216,LPV,LPV,False,False,2.2988505747126435,12.643678160919542,281,True,False,False
3556,CSS_J115126.0+183240,RRc,RRc,False,False,9.207708779443255,22.591006423982872,2917,True,False,False
3557,CSS_J154044.4-163917,EW,EW,False,False,61.913557443664565,73.1991134096786,16852,True,False,False
3558,CSS_J221344.9+272058,EW,EW,False,False,0.24011821204285186,9.937199852234945,16852,True,False,False
3559,CSS_J001719.6-061245,EW,EW,False,False,22.55264130033247,9.327669006280015,16852,True,False,False
3560,CSS_J082536.9-070045,EW,EW,False,False,84.42925748060584,83.91207979312892,16852,True,False,False
3561,CSS_J145017.9+045734,EA,EA,False,False,83.41523341523342,67.56756756756756,2597,True,False,False
3562,CSS_J110033.9+154838,EW,EW,False,False,26.283708902844477,16.494274104174362,16852,True,False,False
3563,CSS_J133844.0+143351,EW,EW,False,False,18.969338751385298,17.27004063538973,16852,True,False,False
3564,CSS_J061122.2-110333,EW,EW,False,False,33.28407831547839,55.171776874769115,16852,True,False,False
3565,CSS_J233051.0+395654,EW,EW,False,False,13.28038418913927,14.591799039527151,16852,True,False,False
3566,CSS_J161623.5+203827,EW,EW,False,False,58.23790173623939,70.68710749907648,16852,True,False,False
3567,CSS_J010716.7+410918,EW,EW,False,False,33.08090136682675,26.20982637606206,16852,True,False,False
3568,CSS_J172817.1+293523,EW,EW,False,False,23.217584041374213,79.14665681566309,16852,True,False,False
3569,CSS_J070456.4+501454,EW,EW,False,False,44.51422238640561,31.991134096786112,16852,True,False,False
3570,CSS_J142921.2+012711,LPV,LPV,False,False,11.494252873563218,4.597701149425287,281,True,False,False
3571,CSS_J143601.0+025503,EW,EW,False,False,24.214998152936833,29.31289250092353,16852,True,False,False
3572,CSS_J001950.2+364107,EW,EW,False,False,39.39785740672331,23.531584780199484,16852,True,False,False
3573,CSS_J110951.0+533253,EW,EW,False,False,71.00110823790173,38.73291466568157,16852,True,False,False
3574,CSS_J205730.7+042956,EW,EW,False,False,91.94680458071666,81.88031030661249,16852,True,False,False
3575,CSS_J075811.5+602257,RRd,RRc,True,True,30.58823529411765,44.70588235294118,258,True,False,False
3576,CSS_J131257.2+180740,RRab,RRab,False,False,22.081218274111674,36.29441624365482,1249,True,False,False
3577,CSS_J131817.1+005450,EA,EA,False,False,82.18673218673219,43.611793611793615,2597,True,False,False
3578,CSS_J155601.2-122441,EW,EW,False,False,28.05688954562246,83.09937199852236,16852,True,False,False
3579,CSS_J050526.4+101740,EW,EA,True,False,92.24233468784632,46.80458071666051,16852,True,False,False
3580,CSS_J212724.7-130238,RRc,RRc,False,False,41.32762312633833,50.107066381156315,2917,True,False,False
3581,CSS_J031216.8+102448,EW,EW,False,False,33.43184336904322,34.02290358330255,16852,True,False,False
3582,CSS_J151817.3+121515,EW,EW,False,False,37.199852234946434,25.84041374214998,16852,True,False,False
3583,CSS_J205248.5-125242,EW,EW,False,False,32.489841152567415,44.64351680827484,16852,True,False,False
3584,CSS_J065627.2+450255,EW,EW,False,False,2.7151828592537863,13.52050240118212,16852,True,False,False
3585,CSS_J035625.3+354617,EW,RS CVn,True,False,86.53490949390469,96.3243442925748,16852,True,False,False
3586,CSS_J004549.8+405438,EW,EW,False,False,12.024381233838197,71.49981529368304,16852,True,False,False
3587,CSS_J145536.9+123833,EW,EW,False,False,94.64351680827484,96.67528629479129,16852,True,False,False
3588,CSS_J215628.6-115408,RRc,RRc,False,False,9.957173447537473,6.209850107066381,2917,True,False,False
3589,CSS_J225129.9+361858,EW,EW,False,False,55.91060214259328,28.592537864794977,16852,True,False,False
3590,CSS_J043704.3+170537,EW,EW,False,False,75.19394163280384,86.6087920206871,16852,True,False,False
3591,CSS_J020428.6+404436,EW,EW,False,False,45.86257850018471,75.84041374214998,16852,True,False,False
3592,CSS_J221458.0+145946,EW,EW,False,False,34.85408200960473,56.61248614702623,16852,True,False,False
3593,CSS_J041847.2-101028,RRc,RRc,False,False,26.98072805139186,37.152034261241965,2917,True,False,False
3594,CSS_J082328.3+373101,EA,EW,True,False,76.53562653562653,70.27027027027027,2597,True,False,False
3595,CSS_J164739.9+200126,EW,EW,False,False,30.531954192833393,36.18396749168822,16852,True,False,False
3596,CSS_J071853.8+414438,EA,EA,False,False,73.58722358722358,74.69287469287468,2597,True,False,False
3597,CSS_J012327.6+350730,EW,EW,False,False,6.427779830070188,17.620982637606204,16852,True,False,False
3598,CSS_J212713.7+011751,EW,EW,False,False,79.14665681566309,84.24455116364979,16852,True,False,False
3599,CSS_J023601.9+410516,EW,EW,False,False,0.9050609530845956,31.86183967491688,16852,True,False,False
3600,CSS_J165618.4+161138,EW,EW,False,False,24.95382342076099,74.32582194311045,16852,True,False,False
3601,CSS_J070609.5+382317,RRc,RRc,False,False,48.92933618843683,29.1220556745182,2917,True,False,False
3602,CSS_J045939.9-073915,EW,EW,False,False,36.682674547469524,39.37938677502771,16852,True,False,False
3603,CSS_J130719.9-041140,EW,EW,False,False,76.91171038049501,31.030661248614706,16852,True,False,False
